	(0, 0, 0, 0)	(0, 0, 0, 1)	(0, 0, 1, 0)	(0, 0, 1, 1)	(0, 1, 0, 0)	(0, 1, 0, 1)	(0, 1, 1, 0)	(0, 1, 1, 1)	(1, 0, 0, 0)	(1, 0, 0, 1)	(1, 0, 1, 0)	(1, 0, 1, 1)	(1, 1, 0, 0)	(1, 1, 0, 1)	(1, 1, 1, 0)	(1, 1, 1, 1)	edge_sign
(5178, 3642)	8	0	0	0	1	1	0	0	13	3	0	0	0	0	0	0	0
(3642, 5179)	73	1	3	8	10	6	0	0	0	0	0	0	0	0	0	0	0
(5179, 3642)	73	10	0	0	1	6	0	0	3	0	0	0	8	0	0	0	0
(3642, 5185)	48	9	0	0	2	11	0	0	0	0	0	0	0	0	0	0	0
(5185, 3642)	48	2	0	0	9	11	0	0	0	0	0	0	0	0	0	0	0
(3642, 5188)	63	2	12	1	6	1	1	0	0	0	0	0	0	0	0	0	1
(5188, 3642)	63	6	0	0	2	1	0	0	12	1	0	0	1	0	0	0	0
(3642, 5189)	61	7	4	0	8	27	2	0	0	0	0	0	0	0	0	0	0
(5189, 3642)	61	8	0	0	7	27	0	0	4	2	0	0	0	0	0	0	0
(3642, 5233)	5	0	8	15	0	0	1	2	0	0	0	0	0	0	0	0	1
(5233, 3642)	5	0	0	0	0	0	0	0	8	1	0	0	15	2	0	0	0
(3642, 5254)	10	0	21	3	0	0	3	0	0	0	0	0	0	0	0	0	-1
(5254, 3642)	10	0	0	0	0	0	0	0	21	3	0	0	3	0	0	0	0
(3642, 5262)	14	3	13	0	3	10	2	0	0	0	0	0	0	0	0	0	1
(5262, 3642)	14	3	0	0	3	10	0	0	13	2	0	0	0	0	0	0	0
(3642, 5263)	16	0	3	4	9	0	2	0	0	0	0	0	0	0	0	0	-1
(5263, 3642)	16	9	0	0	0	0	0	0	3	2	0	0	4	0	0	0	0
(3642, 5301)	15	11	7	2	1	2	1	0	0	0	0	0	0	0	0	0	1
(5301, 3642)	15	1	0	0	11	2	0	0	7	1	0	0	2	0	0	0	0
(3642, 5321)	4	7	7	6	2	7	3	2	0	0	0	0	0	0	0	0	1
(5321, 3642)	4	2	0	0	7	7	0	0	7	3	0	0	6	2	0	0	0
(3642, 5404)	2	9	4	2	1	9	2	1	0	0	0	0	0	0	0	0	0
(5404, 3642)	2	1	0	0	9	9	0	0	4	2	0	0	2	1	0	0	0
(3642, 5423)	15	2	6	3	0	7	2	0	0	0	0	0	0	0	0	0	0
(5423, 3642)	15	0	0	0	2	7	0	0	6	2	0	0	3	0	0	0	0
(3642, 5439)	18	2	8	0	0	12	1	0	0	0	0	0	0	0	0	0	1
(5439, 3642)	18	0	0	0	2	12	0	0	8	1	0	0	0	0	0	0	0
(3642, 5484)	6	3	7	7	0	1	0	3	0	0	0	0	0	0	0	0	0
(5484, 3642)	6	0	0	0	3	1	0	0	7	0	0	0	7	3	0	0	0
(3642, 5524)	92	2	13	2	15	2	2	0	0	0	0	0	0	0	0	0	1
(5524, 3642)	92	15	0	0	2	2	0	0	13	2	0	0	2	0	0	0	0
(3642, 5531)	71	12	0	0	12	8	0	0	0	0	0	0	0	0	0	0	0
(5531, 3642)	71	12	0	0	12	8	0	0	0	0	0	0	0	0	0	0	0
(3642, 5543)	41	3	19	0	2	1	4	1	0	0	0	0	0	0	0	0	1
(5543, 3642)	41	2	0	0	3	1	0	0	19	4	0	0	0	1	0	0	0
(3642, 5582)	37	0	5	2	3	0	1	1	0	0	0	0	0	0	0	0	-1
(5582, 3642)	37	3	0	0	0	0	0	0	5	1	0	0	2	1	0	0	0
(3642, 5612)	15	15	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
(5612, 3642)	15	2	0	0	15	3	0	0	0	0	0	0	0	0	0	0	0
(3642, 5624)	10	1	11	0	0	2	1	0	0	0	0	0	0	0	0	0	1
(5624, 3642)	10	0	0	0	1	2	0	0	11	1	0	0	0	0	0	0	0
(3642, 5630)	17	2	1	0	3	1	0	1	0	0	0	0	0	0	0	0	-1
(5630, 3642)	17	3	0	0	2	1	0	0	1	0	0	0	0	1	0	0	0
(3642, 5655)	11	9	0	2	1	18	0	1	0	0	0	0	0	0	0	0	0
(5655, 3642)	11	1	0	0	9	18	0	0	0	0	0	0	2	1	0	0	0
(3642, 5696)	21	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
(5696, 3642)	21	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
(3642, 5697)	72	1	9	2	13	5	0	2	0	0	0	0	0	0	0	0	0
(5697, 3642)	72	13	0	0	1	5	0	0	9	0	0	0	2	2	0	0	0
(3642, 5714)	23	1	10	0	1	0	3	0	0	0	0	0	0	0	0	0	0
(5714, 3642)	23	1	0	0	1	0	0	0	10	3	0	0	0	0	0	0	0
(3642, 5739)	16	0	13	0	6	2	2	0	0	0	0	0	0	0	0	0	1
(5739, 3642)	16	6	0	0	0	2	0	0	13	2	0	0	0	0	0	0	0
(3642, 5773)	15	1	7	1	5	1	1	0	0	0	0	0	0	0	0	0	1
(5773, 3642)	15	5	0	0	1	1	0	0	7	1	0	0	1	0	0	0	0
(3642, 5796)	52	4	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0
(5796, 3642)	52	2	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0
(3642, 5800)	30	11	12	3	8	7	4	1	0	0	0	0	0	0	0	0	1
(5800, 3642)	30	8	0	0	11	7	0	0	12	4	0	0	3	1	0	0	0
(3642, 5802)	51	24	6	0	3	30	0	0	0	0	0	0	0	0	0	0	0
(5802, 3642)	51	3	0	0	24	30	0	0	6	0	0	0	0	0	0	0	0
(3642, 5806)	12	3	8	0	1	3	1	0	0	0	0	0	0	0	0	0	0
(5806, 3642)	12	1	0	0	3	3	0	0	8	1	0	0	0	0	0	0	0
(3642, 5811)	19	1	4	8	8	1	0	0	0	0	0	0	0	0	0	0	0
(5811, 3642)	19	8	0	0	1	1	0	0	4	0	0	0	8	0	0	0	0
(3642, 5812)	21	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0
(5812, 3642)	21	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(3642, 5814)	22	3	8	4	5	11	1	0	0	0	0	0	0	0	0	0	1
(5814, 3642)	22	5	0	0	3	11	0	0	8	1	0	0	4	0	0	0	0
(3642, 5816)	21	17	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0
(5816, 3642)	21	1	0	0	17	5	0	0	0	0	0	0	0	0	0	0	0
(3642, 5817)	10	17	0	2	7	5	1	2	0	0	0	0	0	0	0	0	0
(5817, 3642)	10	7	0	0	17	5	0	0	0	1	0	0	2	2	0	0	0
(3642, 5818)	17	11	9	1	0	8	2	0	0	0	0	0	0	0	0	0	1
(5818, 3642)	17	0	0	0	11	8	0	0	9	2	0	0	1	0	0	0	0
(3642, 5822)	17	5	7	0	3	6	4	0	0	0	0	0	0	0	0	0	0
(5822, 3642)	17	3	0	0	5	6	0	0	7	4	0	0	0	0	0	0	0
(3642, 5824)	13	1	3	2	0	3	2	1	0	0	0	0	0	0	0	0	0
(5824, 3642)	13	0	0	0	1	3	0	0	3	2	0	0	2	1	0	0	0
(3642, 5839)	13	1	9	1	3	5	2	0	0	0	0	0	0	0	0	0	0
(5839, 3642)	13	3	0	0	1	5	0	0	9	2	0	0	1	0	0	0	0
(3642, 5857)	21	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
(5857, 3642)	21	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0
(3642, 5871)	21	0	13	0	1	1	1	0	0	0	0	0	0	0	0	0	1
(5871, 3642)	21	1	0	0	0	1	0	0	13	1	0	0	0	0	0	0	0
(3642, 5998)	18	1	9	0	2	3	0	0	0	0	0	0	0	0	0	0	0
(5998, 3642)	18	2	0	0	1	3	0	0	9	0	0	0	0	0	0	0	0
(3642, 6006)	15	6	15	0	2	3	1	0	0	0	0	0	0	0	0	0	0
(6006, 3642)	15	2	0	0	6	3	0	0	15	1	0	0	0	0	0	0	0
(3642, 6032)	13	1	8	0	2	4	0	0	0	0	0	0	0	0	0	0	0
(6032, 3642)	13	2	0	0	1	4	0	0	8	0	0	0	0	0	0	0	0
(3642, 6243)	12	1	8	0	3	1	0	0	0	0	0	0	0	0	0	0	0
(6243, 3642)	12	3	0	0	1	1	0	0	8	0	0	0	0	0	0	0	0
(3642, 6270)	20	9	3	3	3	8	1	0	0	0	0	0	0	0	0	0	0
(6270, 3642)	20	3	0	0	9	8	0	0	3	1	0	0	3	0	0	0	0
(3642, 6272)	20	1	9	0	5	0	0	0	0	0	0	0	0	0	0	0	0
(6272, 3642)	20	5	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0
(3642, 6299)	18	5	11	1	8	0	5	0	0	0	0	0	0	0	0	0	0
(6299, 3642)	18	8	0	0	5	0	0	0	11	5	0	0	1	0	0	0	0
(3642, 6305)	45	4	9	0	5	13	0	0	0	0	0	0	0	0	0	0	1
(6305, 3642)	45	5	0	0	4	13	0	0	9	0	0	0	0	0	0	0	0
(3642, 6323)	16	0	1	3	6	1	2	0	0	0	0	0	0	0	0	0	0
(6323, 3642)	16	6	0	0	0	1	0	0	1	2	0	0	3	0	0	0	0
(3642, 6327)	21	13	10	5	3	7	2	2	0	0	0	0	0	0	0	0	-1
(6327, 3642)	21	3	0	0	13	7	0	0	10	2	0	0	5	2	0	0	0
(3642, 6359)	25	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0
(6359, 3642)	25	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0
(3642, 6443)	13	7	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0
(6443, 3642)	13	1	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0
(3642, 6486)	13	2	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0
(6486, 3642)	13	5	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0
(3642, 6510)	14	2	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0
(6510, 3642)	14	9	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
(3642, 6555)	11	0	11	3	2	0	0	0	0	0	0	0	0	0	0	0	0
(6555, 3642)	11	2	0	0	0	0	0	0	11	0	0	0	3	0	0	0	0
(3642, 6560)	9	0	10	10	3	1	0	3	0	0	0	0	0	0	0	0	-1
(6560, 3642)	9	3	0	0	0	1	0	0	10	0	0	0	10	3	0	0	0
(3642, 6596)	15	3	2	2	3	2	1	0	0	0	0	0	0	0	0	0	0
(6596, 3642)	15	3	0	0	3	2	0	0	2	1	0	0	2	0	0	0	0
(3642, 6615)	31	8	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0
(6615, 3642)	31	3	0	0	8	9	0	0	0	0	0	0	0	0	0	0	0
(3642, 6618)	13	1	6	0	3	1	1	0	0	0	0	0	0	0	0	0	0
(6618, 3642)	13	3	0	0	1	1	0	0	6	1	0	0	0	0	0	0	0
(3642, 6620)	22	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
(6620, 3642)	22	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3642, 6624)	17	3	8	0	3	0	2	0	0	0	0	0	0	0	0	0	1
(6624, 3642)	17	3	0	0	3	0	0	0	8	2	0	0	0	0	0	0	0
(3642, 6627)	4	14	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0
(6627, 3642)	4	1	0	0	14	6	0	0	0	0	0	0	0	0	0	0	0
(3642, 6634)	0	0	12	6	0	0	6	2	0	0	0	0	0	0	0	0	-1
(6634, 3642)	0	0	0	0	0	0	0	0	12	6	0	0	6	2	0	0	0
(3642, 6714)	14	2	4	4	4	2	1	0	0	0	0	0	0	0	0	0	1
(6714, 3642)	14	4	0	0	2	2	0	0	4	1	0	0	4	0	0	0	0
(3642, 6736)	12	0	3	6	1	0	1	2	0	0	0	0	0	0	0	0	-1
(6736, 3642)	12	1	0	0	0	0	0	0	3	1	0	0	6	2	0	0	0
(3642, 6772)	11	6	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0
(6772, 3642)	11	3	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0
(3642, 6784)	9	0	14	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(6784, 3642)	9	0	0	0	0	0	0	0	14	2	0	0	0	0	0	0	0
(3642, 6907)	29	0	7	0	7	1	0	0	0	0	0	0	0	0	0	0	0
(6907, 3642)	29	7	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0
(3642, 6913)	6	1	13	0	1	1	4	0	0	0	0	0	0	0	0	0	1
(6913, 3642)	6	1	0	0	1	1	0	0	13	4	0	0	0	0	0	0	0
(3642, 6914)	9	12	9	4	3	5	1	0	0	0	0	0	0	0	0	0	1
(6914, 3642)	9	3	0	0	12	5	0	0	9	1	0	0	4	0	0	0	0
(3642, 6934)	10	2	11	1	2	3	0	0	0	0	0	0	0	0	0	0	1
(6934, 3642)	10	2	0	0	2	3	0	0	11	0	0	0	1	0	0	0	0
(3642, 6946)	2	2	10	5	2	2	2	0	0	0	0	0	0	0	0	0	0
(6946, 3642)	2	2	0	0	2	2	0	0	10	2	0	0	5	0	0	0	0
(3642, 7052)	16	3	6	4	2	2	0	0	0	0	0	0	0	0	0	0	0
(7052, 3642)	16	2	0	0	3	2	0	0	6	0	0	0	4	0	0	0	0
(3642, 7057)	14	8	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
(7057, 3642)	14	2	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0
(3642, 7092)	15	5	16	3	4	3	0	0	0	0	0	0	0	0	0	0	1
(7092, 3642)	15	4	0	0	5	3	0	0	16	0	0	0	3	0	0	0	0
(3643, 3691)	2	0	3	0	0	0	1	0	4	0	9	0	2	0	4	0	0
(3691, 3643)	2	0	4	2	0	0	0	0	3	1	9	4	0	0	0	0	0
(3643, 3787)	7	0	0	0	3	1	0	0	6	0	2	0	5	1	2	0	0
(3787, 3643)	7	3	6	5	0	1	0	1	0	0	2	2	0	0	0	0	0
(3643, 3796)	3	1	2	0	1	0	1	0	5	0	21	0	2	0	8	0	0
(3796, 3643)	3	1	5	2	1	0	0	0	2	1	21	8	0	0	0	0	0
(3643, 3854)	5	0	0	0	0	1	0	0	4	0	8	0	3	0	4	0	0
(3854, 3643)	5	0	4	3	0	1	0	0	0	0	8	4	0	0	0	0	1
(3643, 3897)	0	0	5	0	0	0	2	0	0	0	17	1	0	0	3	6	0
(3897, 3643)	0	0	0	0	0	0	0	0	5	2	17	3	0	0	1	6	0
(3643, 3958)	1	0	0	1	0	0	1	0	3	0	13	0	0	0	6	4	0
(3958, 3643)	1	0	3	0	0	0	0	0	0	1	13	6	1	0	0	4	0
(3643, 3976)	3	1	1	1	2	2	0	0	1	8	6	6	2	2	10	1	0
(3976, 3643)	3	2	1	2	1	2	8	2	1	0	6	10	1	0	6	1	-1
(3643, 4037)	1	1	2	4	0	0	2	0	0	0	11	3	0	0	5	5	0
(4037, 3643)	1	0	0	0	1	0	0	0	2	2	11	5	4	0	3	5	0
(3643, 4040)	5	0	0	0	1	1	1	0	3	3	7	0	2	1	7	0	0
(4040, 3643)	5	1	3	2	0	1	3	1	0	1	7	7	0	0	0	0	0
(3643, 4041)	3	0	1	0	1	1	0	0	4	1	22	0	0	0	2	1	1
(4041, 3643)	3	1	4	0	0	1	1	0	1	0	22	2	0	0	0	1	1
(3643, 4045)	8	0	0	0	2	1	0	0	14	0	0	0	2	1	0	0	0
(4045, 3643)	8	2	14	2	0	1	0	1	0	0	0	0	0	0	0	0	0
(3643, 4099)	6	2	2	0	0	4	0	2	7	4	15	1	0	1	3	1	0
(4099, 3643)	6	0	7	0	2	4	4	1	2	0	15	3	0	2	1	1	1
(3643, 4124)	0	0	3	0	0	2	1	0	0	1	11	0	2	0	10	0	0
(4124, 3643)	0	0	0	2	0	2	1	0	3	1	11	10	0	0	0	0	0
(3643, 4191)	1	0	3	0	0	0	2	1	0	2	14	4	0	0	6	8	0
(4191, 3643)	1	0	0	0	0	0	2	0	3	2	14	6	0	1	4	8	0
(3643, 4297)	3	1	1	0	0	2	0	0	1	1	7	0	0	1	6	2	-1
(4297, 3643)	3	0	1	0	1	2	1	1	1	0	7	6	0	0	0	2	0
(3643, 4310)	9	1	3	0	0	2	1	0	14	1	20	0	1	0	5	0	0
(4310, 3643)	9	0	14	1	1	2	1	0	3	1	20	5	0	0	0	0	0
(3643, 4335)	2	0	3	2	0	0	1	2	0	0	15	7	0	1	5	6	0
(4335, 3643)	2	0	0	0	0	0	0	1	3	1	15	5	2	2	7	6	0
(3643, 4483)	1	0	2	0	1	1	1	0	5	1	12	0	0	0	1	0	0
(4483, 3643)	1	1	5	0	0	1	1	0	2	1	12	1	0	0	0	0	0
(3643, 4536)	4	0	0	0	0	1	1	1	3	3	6	3	0	0	0	8	0
(4536, 3643)	4	0	3	0	0	1	3	0	0	1	6	0	0	1	3	8	1
(3643, 4653)	5	2	2	0	0	1	0	0	3	2	19	0	1	0	3	0	0
(4653, 3643)	5	0	3	1	2	1	2	0	2	0	19	3	0	0	0	0	0
(3643, 4712)	3	0	4	0	0	0	0	1	2	1	13	8	1	1	3	4	-1
(4712, 3643)	3	0	2	1	0	0	1	1	4	0	13	3	0	1	8	4	0
(3643, 4717)	1	0	2	0	1	0	2	0	4	0	9	0	0	1	2	3	0
(4717, 3643)	1	1	4	0	0	0	0	1	2	2	9	2	0	0	0	3	0
(3643, 4824)	9	0	0	0	0	0	0	0	6	2	5	0	0	0	5	0	0
(4824, 3643)	9	0	6	0	0	0	2	0	0	0	5	5	0	0	0	0	0
(3643, 4828)	6	0	2	0	2	0	2	0	5	0	21	0	2	0	6	4	0
(4828, 3643)	6	2	5	2	0	0	0	0	2	2	21	6	0	0	0	4	0
(3643, 4875)	0	0	1	0	0	0	1	1	0	0	4	11	0	0	4	3	0
(4875, 3643)	0	0	0	0	0	0	0	0	1	1	4	4	0	1	11	3	0
(3643, 4899)	5	0	1	0	1	0	0	0	7	1	8	0	1	1	1	0	1
(4899, 3643)	5	1	7	1	0	0	1	1	1	0	8	1	0	0	0	0	1
(3643, 4964)	3	0	2	0	1	0	0	1	2	0	9	2	0	0	3	5	0
(4964, 3643)	3	1	2	0	0	0	0	0	2	0	9	3	0	1	2	5	0
(3643, 4967)	10	0	0	0	2	0	0	0	15	2	0	0	1	0	0	0	0
(4967, 3643)	10	2	15	1	0	0	2	0	0	0	0	0	0	0	0	0	0
(3643, 5020)	5	1	0	0	0	2	0	0	1	2	7	4	0	2	1	5	0
(5020, 3643)	5	0	1	0	1	2	2	2	0	0	7	1	0	0	4	5	1
(3643, 5022)	0	0	2	1	1	0	0	0	8	0	6	4	2	0	3	4	0
(5022, 3643)	0	1	8	2	0	0	0	0	2	0	6	3	1	0	4	4	0
(3643, 5079)	7	3	3	0	2	0	1	0	11	6	4	0	5	1	2	1	0
(5079, 3643)	7	2	11	5	3	0	6	1	3	1	4	2	0	0	0	1	0
(3643, 5176)	11	1	0	0	1	1	0	0	8	1	0	7	0	0	0	2	0
(5176, 3643)	11	1	8	0	1	1	1	0	0	0	0	0	0	0	7	2	1
(3643, 5179)	10	0	1	0	2	0	0	0	10	0	3	1	2	0	1	5	0
(5179, 3643)	10	2	10	2	0	0	0	0	1	0	3	1	0	0	1	5	1
(3643, 5188)	5	1	2	0	1	0	0	0	8	0	8	0	1	0	2	0	0
(5188, 3643)	5	1	8	1	1	0	0	0	2	0	8	2	0	0	0	0	0
(3643, 5189)	4	0	2	0	0	2	1	1	4	2	13	1	1	1	3	1	0
(5189, 3643)	4	0	4	1	0	2	2	1	2	1	13	3	0	1	1	1	0
(3643, 5233)	1	1	1	2	0	0	0	1	0	0	7	6	1	0	1	7	0
(5233, 3643)	1	0	0	1	1	0	0	0	1	0	7	1	2	1	6	7	0
(3643, 5254)	1	0	1	2	0	0	4	0	2	0	11	4	0	0	4	1	0
(5254, 3643)	1	0	2	0	0	0	0	0	1	4	11	4	2	0	4	1	0
(3643, 5412)	0	0	3	2	0	0	2	0	0	0	11	5	0	0	4	2	0
(5412, 3643)	0	0	0	0	0	0	0	0	3	2	11	4	2	0	5	2	0
(3643, 5459)	0	0	2	0	0	0	1	0	0	0	20	0	0	0	3	0	0
(5459, 3643)	0	0	0	0	0	0	0	0	2	1	20	3	0	0	0	0	0
(3643, 5484)	3	0	1	1	0	0	0	0	1	2	8	5	0	0	2	4	0
(5484, 3643)	3	0	1	0	0	0	2	0	1	0	8	2	1	0	5	4	0
(3643, 5524)	1	0	1	0	2	0	2	0	13	0	14	6	3	0	1	1	0
(5524, 3643)	1	2	13	3	0	0	0	0	1	2	14	1	0	0	6	1	0
(3643, 5543)	4	0	1	0	0	0	2	0	5	0	13	3	2	0	2	2	0
(5543, 3643)	4	0	5	2	0	0	0	0	1	2	13	2	0	0	3	2	0
(3643, 5697)	2	0	1	2	2	1	0	0	7	1	4	2	2	0	1	4	0
(5697, 3643)	2	2	7	2	0	1	1	0	1	0	4	1	2	0	2	4	0
(3643, 6327)	0	0	1	1	1	0	0	0	5	0	7	6	0	0	2	2	0
(6327, 3643)	0	1	5	0	0	0	0	0	1	0	7	2	1	0	6	2	0
(3645, 3660)	7	1	2	0	1	0	0	0	7	2	11	1	0	0	0	1	0
(3660, 3645)	7	1	7	0	1	0	2	0	2	0	11	0	0	0	1	1	1
(3645, 3724)	11	1	1	0	0	3	0	0	8	0	7	3	0	0	0	0	0
(3724, 3645)	11	0	8	0	1	3	0	0	1	0	7	0	0	0	3	0	1
(3645, 3812)	2	2	2	0	0	1	0	0	2	0	16	1	0	0	0	0	0
(3812, 3645)	2	0	2	0	2	1	0	0	2	0	16	0	0	0	1	0	0
(3645, 3813)	9	0	1	0	0	1	0	0	6	2	10	4	0	0	0	1	0
(3813, 3645)	9	0	6	0	0	1	2	0	1	0	10	0	0	0	4	1	0
(3645, 4037)	2	0	3	0	0	0	0	0	0	1	12	7	0	0	0	0	0
(4037, 3645)	2	0	0	0	0	0	1	0	3	0	12	0	0	0	7	0	0
(3645, 4065)	15	1	0	0	0	1	0	0	8	2	4	0	0	0	0	0	0
(4065, 3645)	15	0	8	0	1	1	2	0	0	0	4	0	0	0	0	0	1
(3645, 4124)	3	0	5	0	0	1	0	0	6	1	16	1	0	1	0	0	0
(4124, 3645)	3	0	6	0	0	1	1	1	5	0	16	0	0	0	1	0	0
(3645, 4138)	5	0	1	0	0	0	0	0	5	0	12	2	0	0	0	1	0
(4138, 3645)	5	0	5	0	0	0	0	0	1	0	12	0	0	0	2	1	1
(3645, 4191)	0	0	3	1	0	0	0	0	3	0	20	11	0	0	0	1	0
(4191, 3645)	0	0	3	0	0	0	0	0	3	0	20	0	1	0	11	1	0
(3645, 4297)	1	0	2	0	0	0	0	0	1	0	15	5	0	0	1	1	0
(4297, 3645)	1	0	1	0	0	0	0	0	2	0	15	1	0	0	5	1	1
(3645, 4578)	0	0	4	0	0	0	0	0	0	0	25	1	0	0	0	0	0
(4578, 3645)	0	0	0	0	0	0	0	0	4	0	25	0	0	0	1	0	0
(3645, 4735)	0	0	4	0	0	0	0	0	0	0	16	6	0	0	0	0	0
(4735, 3645)	0	0	0	0	0	0	0	0	4	0	16	0	0	0	6	0	0
(3660, 3724)	10	5	2	1	6	6	0	0	3	0	6	2	0	0	1	0	-1
(3724, 3660)	10	6	3	0	5	6	0	0	2	0	6	1	1	0	2	0	1
(3660, 3787)	9	1	1	0	7	0	1	0	9	0	5	1	0	0	0	0	0
(3787, 3660)	9	7	9	0	1	0	0	0	1	1	5	0	0	0	1	0	0
(3660, 3796)	7	1	3	0	4	0	0	0	5	0	6	0	0	0	0	0	0
(3796, 3660)	7	4	5	0	1	0	0	0	3	0	6	0	0	0	0	0	0
(3660, 3812)	1	2	4	1	0	3	3	0	2	0	11	1	0	0	0	0	0
(3812, 3660)	1	0	2	0	2	3	0	0	4	3	11	0	1	0	1	0	0
(3660, 3813)	6	3	3	1	4	3	1	0	2	0	2	4	0	0	0	1	0
(3813, 3660)	6	4	2	0	3	3	0	0	3	1	2	0	1	0	4	1	1
(3660, 4037)	1	0	3	3	0	1	0	1	1	0	5	9	0	0	1	0	1
(4037, 3660)	1	0	1	0	0	1	0	0	3	0	5	1	3	1	9	0	0
(3660, 4065)	15	2	3	0	2	2	0	0	6	0	2	0	0	0	0	0	0
(4065, 3660)	15	2	6	0	2	2	0	0	3	0	2	0	0	0	0	0	0
(3660, 4124)	5	4	5	0	2	5	1	0	4	1	11	0	0	1	0	1	1
(4124, 3660)	5	2	4	0	4	5	1	1	5	1	11	0	0	0	0	1	1
(3660, 4138)	5	0	2	4	3	0	2	1	1	0	3	6	0	0	0	0	0
(4138, 3660)	5	3	1	0	0	0	0	0	2	2	3	0	4	1	6	0	0
(3660, 4191)	0	0	6	3	1	0	1	0	0	0	10	7	0	0	0	1	-1
(4191, 3660)	0	1	0	0	0	0	0	0	6	1	10	0	3	0	7	1	0
(3661, 4124)	2	1	3	0	0	3	0	0	3	1	11	0	0	1	0	0	0
(4124, 3661)	2	0	3	0	1	3	1	1	3	0	11	0	0	0	0	0	0
(3661, 4191)	0	0	1	2	1	0	0	0	1	0	11	10	0	0	0	2	0
(4191, 3661)	0	1	1	0	0	0	0	0	1	0	11	0	2	0	10	2	0
(3666, 3786)	16	4	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0
(3786, 3666)	16	3	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0
(3666, 3787)	29	1	0	0	7	4	1	0	0	0	0	0	0	0	0	0	0
(3787, 3666)	29	7	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0
(3666, 3796)	18	1	11	0	1	2	1	0	0	0	0	0	0	0	0	0	0
(3796, 3666)	18	1	0	0	1	2	0	0	11	1	0	0	0	0	0	0	0
(3666, 3813)	16	1	5	2	1	1	1	0	0	0	0	0	0	0	0	0	1
(3813, 3666)	16	1	0	0	1	1	0	0	5	1	0	0	2	0	0	0	0
(3666, 3976)	12	12	4	2	2	10	3	1	0	0	0	0	0	0	0	0	1
(3976, 3666)	12	2	0	0	12	10	0	0	4	3	0	0	2	1	0	0	0
(3666, 4070)	11	13	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(4070, 3666)	11	0	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0
(3666, 4099)	11	8	5	0	2	7	0	0	0	0	0	0	0	0	0	0	0
(4099, 3666)	11	2	0	0	8	7	0	0	5	0	0	0	0	0	0	0	0
(3666, 4219)	20	0	2	3	2	1	0	0	0	0	0	0	0	0	0	0	-1
(4219, 3666)	20	2	0	0	0	1	0	0	2	0	0	0	3	0	0	0	0
(3666, 4310)	22	9	6	0	0	4	1	0	0	0	0	0	0	0	0	0	0
(4310, 3666)	22	0	0	0	9	4	0	0	6	1	0	0	0	0	0	0	0
(3666, 4632)	14	4	3	0	4	0	1	1	0	0	0	0	0	0	0	0	0
(4632, 3666)	14	4	0	0	4	0	0	0	3	1	0	0	0	1	0	0	0
(3666, 4653)	12	4	3	0	3	5	0	0	0	0	0	0	0	0	0	0	1
(4653, 3666)	12	3	0	0	4	5	0	0	3	0	0	0	0	0	0	0	0
(3666, 4712)	11	1	9	3	1	2	1	0	0	0	0	0	0	0	0	0	1
(4712, 3666)	11	1	0	0	1	2	0	0	9	1	0	0	3	0	0	0	0
(3666, 4899)	20	4	1	0	4	1	0	0	0	0	0	0	0	0	0	0	1
(4899, 3666)	20	4	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0
(3666, 4948)	21	5	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
(4948, 3666)	21	2	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0
(3666, 4967)	33	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
