	(0, 0, 0, 0)	(0, 0, 0, 1)	(0, 0, 1, 0)	(0, 0, 1, 1)	(0, 1, 0, 0)	(0, 1, 0, 1)	(0, 1, 1, 0)	(0, 1, 1, 1)	(1, 0, 0, 0)	(1, 0, 0, 1)	(1, 0, 1, 0)	(1, 0, 1, 1)	(1, 1, 0, 0)	(1, 1, 0, 1)	(1, 1, 1, 0)	(1, 1, 1, 1)	edge_sign
(5814, 2851)	6	0	6	0	0	0	0	0	3	0	16	0	0	0	0	0	1
(2851, 5998)	4	0	0	0	0	0	0	0	7	0	15	0	0	0	0	0	0
(5998, 2851)	4	0	7	0	0	0	0	0	0	0	15	0	0	0	0	0	0
(2851, 6327)	2	0	3	0	0	0	0	0	6	0	15	0	0	0	0	0	0
(6327, 2851)	2	0	6	0	0	0	0	0	3	0	15	0	0	0	0	0	1
(2851, 6624)	6	0	1	0	0	0	0	0	5	0	13	0	0	0	0	0	0
(6624, 2851)	6	0	5	0	0	0	0	0	1	0	13	0	0	0	0	0	0
(2859, 2871)	16	0	12	0	0	0	0	0	5	0	15	0	0	0	0	0	1
(2871, 2859)	16	0	5	0	0	0	0	0	12	0	15	0	0	0	0	0	0
(2859, 2932)	10	0	6	0	0	0	0	0	3	0	11	0	0	0	0	0	0
(2932, 2859)	10	0	3	0	0	0	0	0	6	0	11	0	0	0	0	0	0
(2859, 2958)	6	0	7	0	0	0	0	0	3	0	27	0	0	0	0	0	1
(2958, 2859)	6	0	3	0	0	0	0	0	7	0	27	0	0	0	0	0	0
(2859, 2967)	31	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
(2967, 2859)	31	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(2859, 2972)	19	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0
(2972, 2859)	19	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	1
(2859, 2981)	4	0	8	0	0	0	0	0	1	0	16	0	0	0	0	0	0
(2981, 2859)	4	0	1	0	0	0	0	0	8	0	16	0	0	0	0	0	0
(2859, 3024)	4	0	11	0	0	0	0	0	0	0	11	0	0	0	0	0	0
(3024, 2859)	4	0	0	0	0	0	0	0	11	0	11	0	0	0	0	0	0
(2859, 3026)	20	0	12	0	0	0	0	0	8	0	14	0	0	0	0	0	0
(3026, 2859)	20	0	8	0	0	0	0	0	12	0	14	0	0	0	0	0	0
(2859, 3028)	13	0	7	0	0	0	0	0	6	0	11	0	0	0	0	0	1
(3028, 2859)	13	0	6	0	0	0	0	0	7	0	11	0	0	0	0	0	1
(2859, 3084)	5	0	11	0	0	0	0	0	1	0	13	0	0	0	0	0	0
(3084, 2859)	5	0	1	0	0	0	0	0	11	0	13	0	0	0	0	0	0
(2859, 3192)	11	0	9	0	0	0	0	0	2	0	16	0	0	0	0	0	0
(3192, 2859)	11	0	2	0	0	0	0	0	9	0	16	0	0	0	0	0	0
(2859, 3258)	7	0	8	0	0	0	0	0	3	0	14	0	0	0	0	0	1
(3258, 2859)	7	0	3	0	0	0	0	0	8	0	14	0	0	0	0	0	0
(2859, 3352)	24	0	16	0	0	0	0	0	6	0	18	0	0	0	0	0	0
(3352, 2859)	24	0	6	0	0	0	0	0	16	0	18	0	0	0	0	0	0
(2859, 3394)	19	0	6	0	0	0	0	0	6	0	12	0	0	0	0	0	0
(3394, 2859)	19	0	6	0	0	0	0	0	6	0	12	0	0	0	0	0	0
(2859, 3439)	5	0	8	0	0	0	0	0	1	0	16	0	0	0	0	0	1
(3439, 2859)	5	0	1	0	0	0	0	0	8	0	16	0	0	0	0	0	0
(2859, 3453)	16	0	3	0	0	0	0	0	4	0	7	0	0	0	0	0	0
(3453, 2859)	16	0	4	0	0	0	0	0	3	0	7	0	0	0	0	0	0
(2859, 3454)	23	0	4	0	0	0	0	0	7	0	7	0	0	0	0	0	1
(3454, 2859)	23	0	7	0	0	0	0	0	4	0	7	0	0	0	0	0	1
(2859, 3456)	16	0	9	0	0	0	0	0	5	0	12	0	0	0	0	0	0
(3456, 2859)	16	0	5	0	0	0	0	0	9	0	12	0	0	0	0	0	0
(2859, 3562)	7	0	7	0	0	0	0	0	2	0	18	0	0	0	0	0	1
(3562, 2859)	7	0	2	0	0	0	0	0	7	0	18	0	0	0	0	0	0
(2859, 3568)	17	0	6	0	0	0	0	0	5	0	13	0	0	0	0	0	1
(3568, 2859)	17	0	5	0	0	0	0	0	6	0	13	0	0	0	0	0	1
(2859, 3615)	15	0	9	0	0	0	0	0	4	0	17	0	0	0	0	0	1
(3615, 2859)	15	0	4	0	0	0	0	0	9	0	17	0	0	0	0	0	1
(2859, 3631)	14	0	2	0	0	0	0	0	2	0	8	0	0	0	0	0	0
(3631, 2859)	14	0	2	0	0	0	0	0	2	0	8	0	0	0	0	0	1
(2859, 3635)	7	0	5	0	0	0	0	0	4	0	12	0	0	0	0	0	0
(3635, 2859)	7	0	4	0	0	0	0	0	5	0	12	0	0	0	0	0	0
(2859, 3645)	13	0	8	0	0	0	0	0	1	0	16	0	0	0	0	0	1
(3645, 2859)	13	0	1	0	0	0	0	0	8	0	16	0	0	0	0	0	1
(2859, 3660)	13	0	9	0	0	0	0	0	5	0	8	0	0	0	0	0	0
(3660, 2859)	13	0	5	0	0	0	0	0	9	0	8	0	0	0	0	0	0
(2859, 3724)	15	0	2	0	0	0	0	0	4	0	6	0	0	0	0	0	1
(3724, 2859)	15	0	4	0	0	0	0	0	2	0	6	0	0	0	0	0	0
(2859, 3787)	18	0	1	0	0	0	0	0	5	0	12	0	0	0	0	0	0
(3787, 2859)	18	0	5	0	0	0	0	0	1	0	12	0	0	0	0	0	0
(2859, 3796)	10	0	5	0	0	0	0	0	2	0	9	0	0	0	0	0	0
(3796, 2859)	10	0	2	0	0	0	0	0	5	0	9	0	0	0	0	0	0
(2859, 4065)	17	0	2	0	0	0	0	0	5	0	5	0	0	0	0	0	0
(4065, 2859)	17	0	5	0	0	0	0	0	2	0	5	0	0	0	0	0	0
(2859, 4124)	4	0	11	0	0	0	0	0	2	0	12	0	0	0	0	0	0
(4124, 2859)	4	0	2	0	0	0	0	0	11	0	12	0	0	0	0	0	0
(2859, 4162)	1	0	7	0	0	0	0	0	0	0	17	0	0	0	0	0	1
(4162, 2859)	1	0	0	0	0	0	0	0	7	0	17	0	0	0	0	0	0
(2859, 4179)	0	0	7	0	0	0	0	0	0	0	19	0	0	0	0	0	1
(4179, 2859)	0	0	0	0	0	0	0	0	7	0	19	0	0	0	0	0	0
(2859, 4191)	1	0	12	0	0	0	0	0	1	0	17	0	0	0	0	0	0
(4191, 2859)	1	0	1	0	0	0	0	0	12	0	17	0	0	0	0	0	0
(2871, 2932)	5	0	3	0	0	0	0	0	8	0	9	0	0	0	0	0	1
(2932, 2871)	5	0	8	0	0	0	0	0	3	0	9	0	0	0	0	0	0
(2871, 2958)	6	0	10	0	0	0	0	0	2	0	17	0	0	0	0	0	0
(2958, 2871)	6	0	2	0	0	0	0	0	10	0	17	0	0	0	0	0	0
(2871, 2967)	42	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0
(2967, 2871)	42	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(2871, 2972)	38	0	4	0	0	0	0	0	16	0	2	0	0	0	0	0	0
(2972, 2871)	38	0	16	0	0	0	0	0	4	0	2	0	0	0	0	0	1
(2871, 2981)	5	0	4	0	0	0	0	0	3	0	14	0	0	0	0	0	1
(2981, 2871)	5	0	3	0	0	0	0	0	4	0	14	0	0	0	0	0	0
(2871, 3005)	5	0	11	0	0	0	0	0	2	0	15	0	0	0	0	0	1
(3005, 2871)	5	0	2	0	0	0	0	0	11	0	15	0	0	0	0	0	0
(2871, 3010)	20	0	3	0	0	0	0	0	4	0	7	0	0	0	0	0	1
(3010, 2871)	20	0	4	0	0	0	0	0	3	0	7	0	0	0	0	0	0
(2871, 3024)	8	0	17	0	0	0	0	0	3	0	19	0	0	0	0	0	1
(3024, 2871)	8	0	3	0	0	0	0	0	17	0	19	0	0	0	0	0	0
(2871, 3026)	37	0	11	0	0	0	0	0	14	0	20	0	0	0	0	0	1
(3026, 2871)	37	0	14	0	0	0	0	0	11	0	20	0	0	0	0	0	0
(2871, 3028)	20	0	5	0	0	0	0	0	13	0	16	0	0	0	0	0	1
(3028, 2871)	20	0	13	0	0	0	0	0	5	0	16	0	0	0	0	0	1
(2871, 3032)	19	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
(3032, 2871)	19	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2871, 3033)	14	0	6	0	0	0	0	0	2	0	8	0	0	0	0	0	1
(3033, 2871)	14	0	2	0	0	0	0	0	6	0	8	0	0	0	0	0	0
(2871, 3034)	8	0	11	0	0	0	0	0	2	0	19	0	0	0	0	0	1
(3034, 2871)	8	0	2	0	0	0	0	0	11	0	19	0	0	0	0	0	0
(2871, 3059)	7	0	10	0	0	0	0	0	5	0	15	0	0	0	0	0	0
(3059, 2871)	7	0	5	0	0	0	0	0	10	0	15	0	0	0	0	0	0
(2871, 3073)	8	0	4	0	0	0	0	0	3	0	14	0	0	0	0	0	1
(3073, 2871)	8	0	3	0	0	0	0	0	4	0	14	0	0	0	0	0	0
(2871, 3084)	7	0	10	0	0	0	0	0	2	0	15	0	0	0	0	0	1
(3084, 2871)	7	0	2	0	0	0	0	0	10	0	15	0	0	0	0	0	0
(2871, 3089)	1	0	12	0	0	0	0	0	0	0	15	0	0	0	0	0	0
(3089, 2871)	1	0	0	0	0	0	0	0	12	0	15	0	0	0	0	0	0
(2871, 3092)	15	0	7	0	0	0	0	0	4	0	15	0	0	0	0	0	1
(3092, 2871)	15	0	4	0	0	0	0	0	7	0	15	0	0	0	0	0	0
(2871, 3125)	6	0	6	0	0	0	0	0	3	0	22	0	0	0	0	0	0
(3125, 2871)	6	0	3	0	0	0	0	0	6	0	22	0	0	0	0	0	0
(2871, 3144)	13	0	7	0	0	0	0	0	8	0	17	0	0	0	0	0	0
(3144, 2871)	13	0	8	0	0	0	0	0	7	0	17	0	0	0	0	0	0
(2871, 3192)	11	0	15	0	0	0	0	0	6	0	21	0	0	0	0	0	1
(3192, 2871)	11	0	6	0	0	0	0	0	15	0	21	0	0	0	0	0	1
(2871, 3258)	11	0	9	0	0	0	0	0	4	0	14	0	0	0	0	0	1
(3258, 2871)	11	0	4	0	0	0	0	0	9	0	14	0	0	0	0	0	1
(2871, 3260)	1	0	9	0	0	0	0	0	2	0	14	0	0	0	0	0	0
(3260, 2871)	1	0	2	0	0	0	0	0	9	0	14	0	0	0	0	0	0
(2871, 3276)	12	0	3	0	0	0	0	0	5	0	8	0	0	0	0	0	0
(3276, 2871)	12	0	5	0	0	0	0	0	3	0	8	0	0	0	0	0	0
(2871, 3291)	9	0	4	0	0	0	0	0	3	0	10	0	0	0	0	0	0
(3291, 2871)	9	0	3	0	0	0	0	0	4	0	10	0	0	0	0	0	0
(2871, 3321)	4	0	10	0	0	0	0	0	1	0	24	0	0	0	0	0	0
(3321, 2871)	4	0	1	0	0	0	0	0	10	0	24	0	0	0	0	0	0
(2871, 3352)	43	0	18	0	0	0	0	0	13	0	35	0	0	0	0	0	1
(3352, 2871)	43	0	13	0	0	0	0	0	18	0	35	0	0	0	0	0	1
(2871, 3394)	17	0	3	0	0	0	0	0	14	0	12	0	0	0	0	0	0
(3394, 2871)	17	0	14	0	0	0	0	0	3	0	12	0	0	0	0	0	0
(2871, 3404)	9	0	8	0	0	0	0	0	3	0	14	0	0	0	0	0	0
(3404, 2871)	9	0	3	0	0	0	0	0	8	0	14	0	0	0	0	0	0
(2871, 3439)	9	0	6	0	0	0	0	0	3	0	20	0	0	0	0	0	0
(3439, 2871)	9	0	3	0	0	0	0	0	6	0	20	0	0	0	0	0	1
(2871, 3443)	2	0	8	0	0	0	0	0	1	0	32	0	0	0	0	0	0
(3443, 2871)	2	0	1	0	0	0	0	0	8	0	32	0	0	0	0	0	0
(2871, 3447)	17	0	7	0	0	0	0	0	11	0	22	0	0	0	0	0	1
(3447, 2871)	17	0	11	0	0	0	0	0	7	0	22	0	0	0	0	0	1
(2871, 3449)	32	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
(3449, 2871)	32	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2871, 3452)	17	0	9	0	0	0	0	0	7	0	20	0	0	0	0	0	1
(3452, 2871)	17	0	7	0	0	0	0	0	9	0	20	0	0	0	0	0	1
(2871, 3453)	34	0	4	0	0	0	0	0	19	0	18	0	0	0	0	0	0
(3453, 2871)	34	0	19	0	0	0	0	0	4	0	18	0	0	0	0	0	1
(2871, 3454)	24	0	8	0	0	0	0	0	16	0	24	0	0	0	0	0	0
(3454, 2871)	24	0	16	0	0	0	0	0	8	0	24	0	0	0	0	0	1
(2871, 3455)	12	0	1	0	0	0	0	0	4	0	8	0	0	0	0	0	0
(3455, 2871)	12	0	4	0	0	0	0	0	1	0	8	0	0	0	0	0	1
(2871, 3456)	25	0	15	0	0	0	0	0	15	0	29	0	0	0	0	0	1
(3456, 2871)	25	0	15	0	0	0	0	0	15	0	29	0	0	0	0	0	1
(2871, 3458)	10	0	6	0	0	0	0	0	5	0	9	0	0	0	0	0	0
(3458, 2871)	10	0	5	0	0	0	0	0	6	0	9	0	0	0	0	0	1
(2871, 3479)	19	0	1	0	0	0	0	0	5	0	4	0	0	0	0	0	0
(3479, 2871)	19	0	5	0	0	0	0	0	1	0	4	0	0	0	0	0	0
(2871, 3498)	9	0	6	0	0	0	0	0	7	0	6	0	0	0	0	0	0
(3498, 2871)	9	0	7	0	0	0	0	0	6	0	6	0	0	0	0	0	0
(2871, 3519)	17	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
(3519, 2871)	17	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(2871, 3537)	0	0	18	0	0	0	0	0	0	0	22	0	0	0	0	0	1
(3537, 2871)	0	0	0	0	0	0	0	0	18	0	22	0	0	0	0	0	0
(2871, 3541)	13	0	3	0	0	0	0	0	6	0	5	0	0	0	0	0	0
(3541, 2871)	13	0	6	0	0	0	0	0	3	0	5	0	0	0	0	0	0
(2871, 3562)	9	0	12	0	0	0	0	0	2	0	12	0	0	0	0	0	0
(3562, 2871)	9	0	2	0	0	0	0	0	12	0	12	0	0	0	0	0	0
(2871, 3568)	24	0	14	0	0	0	0	0	11	0	19	0	0	0	0	0	0
(3568, 2871)	24	0	11	0	0	0	0	0	14	0	19	0	0	0	0	0	1
(2871, 3607)	3	0	5	0	0	0	0	0	4	0	18	0	0	0	0	0	0
(3607, 2871)	3	0	4	0	0	0	0	0	5	0	18	0	0	0	0	0	0
(2871, 3614)	24	0	3	0	0	0	0	0	11	0	3	0	0	0	0	0	0
(3614, 2871)	24	0	11	0	0	0	0	0	3	0	3	0	0	0	0	0	0
(2871, 3615)	24	0	14	0	0	0	0	0	15	0	20	0	0	0	0	0	1
(3615, 2871)	24	0	15	0	0	0	0	0	14	0	20	0	0	0	0	0	1
(2871, 3631)	13	0	7	0	0	0	0	0	9	0	6	0	0	0	0	0	0
(3631, 2871)	13	0	9	0	0	0	0	0	7	0	6	0	0	0	0	0	0
(2871, 3635)	9	0	7	0	0	0	0	0	6	0	19	0	0	0	0	0	0
(3635, 2871)	9	0	6	0	0	0	0	0	7	0	19	0	0	0	0	0	0
(2871, 3641)	22	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
(3641, 2871)	22	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2871, 3645)	9	0	9	0	0	0	0	0	3	0	15	0	0	0	0	0	0
(3645, 2871)	9	0	3	0	0	0	0	0	9	0	15	0	0	0	0	0	0
(2871, 3660)	9	0	5	0	0	0	0	0	6	0	15	0	0	0	0	0	0
(3660, 2871)	9	0	6	0	0	0	0	0	5	0	15	0	0	0	0	0	0
(2871, 3661)	5	0	8	0	0	0	0	0	3	0	13	0	0	0	0	0	1
(3661, 2871)	5	0	3	0	0	0	0	0	8	0	13	0	0	0	0	0	0
(2871, 3666)	24	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
(3666, 2871)	24	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(2871, 3691)	10	0	4	0	0	0	0	0	7	0	11	0	0	0	0	0	0
(3691, 2871)	10	0	7	0	0	0	0	0	4	0	11	0	0	0	0	0	0
(2871, 3724)	14	0	3	0	0	0	0	0	6	0	8	0	0	0	0	0	0
(3724, 2871)	14	0	6	0	0	0	0	0	3	0	8	0	0	0	0	0	0
(2871, 3787)	21	0	2	0	0	0	0	0	9	0	6	0	0	0	0	0	0
(3787, 2871)	21	0	9	0	0	0	0	0	2	0	6	0	0	0	0	0	1
(2871, 3796)	22	0	11	0	0	0	0	0	8	0	19	0	0	0	0	0	1
(3796, 2871)	22	0	8	0	0	0	0	0	11	0	19	0	0	0	0	0	1
(2871, 3812)	9	0	8	0	0	0	0	0	2	0	21	0	0	0	0	0	0
(3812, 2871)	9	0	2	0	0	0	0	0	8	0	21	0	0	0	0	0	1
(2871, 3813)	8	0	3	0	0	0	0	0	4	0	10	0	0	0	0	0	0
(3813, 2871)	8	0	4	0	0	0	0	0	3	0	10	0	0	0	0	0	0
(2871, 3843)	3	0	5	0	0	0	0	0	2	0	21	0	0	0	0	0	0
(3843, 2871)	3	0	2	0	0	0	0	0	5	0	21	0	0	0	0	0	0
(2871, 3854)	15	0	5	0	0	0	0	0	6	0	14	0	0	0	0	0	0
(3854, 2871)	15	0	6	0	0	0	0	0	5	0	14	0	0	0	0	0	1
(2871, 3956)	6	0	1	0	0	0	0	0	5	0	17	0	0	0	0	0	0
(3956, 2871)	6	0	5	0	0	0	0	0	1	0	17	0	0	0	0	0	0
(2871, 3958)	1	0	6	0	0	0	0	0	0	0	22	0	0	0	0	0	0
(3958, 2871)	1	0	0	0	0	0	0	0	6	0	22	0	0	0	0	0	0
(2871, 3976)	6	0	4	0	0	0	0	0	2	0	13	0	0	0	0	0	0
(3976, 2871)	6	0	2	0	0	0	0	0	4	0	13	0	0	0	0	0	1
(2871, 4011)	0	0	7	0	0	0	0	0	0	0	23	0	0	0	0	0	0
(4011, 2871)	0	0	0	0	0	0	0	0	7	0	23	0	0	0	0	0	0
(2871, 4037)	1	0	10	0	0	0	0	0	0	0	18	0	0	0	0	0	0
(4037, 2871)	1	0	0	0	0	0	0	0	10	0	18	0	0	0	0	0	0
(2871, 4040)	5	0	5	0	0	0	0	0	8	0	21	0	0	0	0	0	0
(4040, 2871)	5	0	8	0	0	0	0	0	5	0	21	0	0	0	0	0	0
(2871, 4044)	7	0	3	0	0	0	0	0	5	0	18	0	0	0	0	0	0
(4044, 2871)	7	0	5	0	0	0	0	0	3	0	18	0	0	0	0	0	1
(2871, 4045)	26	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
(4045, 2871)	26	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(2871, 4055)	1	0	7	0	0	0	0	0	1	0	16	0	0	0	0	0	1
(4055, 2871)	1	0	1	0	0	0	0	0	7	0	16	0	0	0	0	0	0
(2871, 4065)	15	0	2	0	0	0	0	0	10	0	8	0	0	0	0	0	0
(4065, 2871)	15	0	10	0	0	0	0	0	2	0	8	0	0	0	0	0	1
(2871, 4072)	4	0	2	0	0	0	0	0	4	0	19	0	0	0	0	0	0
(4072, 2871)	4	0	4	0	0	0	0	0	2	0	19	0	0	0	0	0	0
(2871, 4099)	5	0	11	0	0	0	0	0	4	0	17	0	0	0	0	0	0
(4099, 2871)	5	0	4	0	0	0	0	0	11	0	17	0	0	0	0	0	0
(2871, 4124)	5	0	18	0	0	0	0	0	3	0	30	0	0	0	0	0	0
(4124, 2871)	5	0	3	0	0	0	0	0	18	0	30	0	0	0	0	0	0
(2871, 4162)	2	0	8	0	0	0	0	0	1	0	15	0	0	0	0	0	1
(4162, 2871)	2	0	1	0	0	0	0	0	8	0	15	0	0	0	0	0	0
(2871, 4191)	1	0	11	0	0	0	0	0	1	0	24	0	0	0	0	0	0
(4191, 2871)	1	0	1	0	0	0	0	0	11	0	24	0	0	0	0	0	0
(2871, 4212)	8	0	4	0	0	0	0	0	4	0	18	0	0	0	0	0	1
(4212, 2871)	8	0	4	0	0	0	0	0	4	0	18	0	0	0	0	0	0
(2871, 4256)	0	0	9	0	0	0	0	0	0	0	20	0	0	0	0	0	0
(4256, 2871)	0	0	0	0	0	0	0	0	9	0	20	0	0	0	0	0	0
(2871, 4261)	7	0	5	0	0	0	0	0	3	0	17	0	0	0	0	0	0
(4261, 2871)	7	0	3	0	0	0	0	0	5	0	17	0	0	0	0	0	0
(2871, 4266)	2	0	6	0	0	0	0	0	1	0	20	0	0	0	0	0	0
(4266, 2871)	2	0	1	0	0	0	0	0	6	0	20	0	0	0	0	0	0
(2871, 4297)	2	0	6	0	0	0	0	0	0	0	18	0	0	0	0	0	0
(4297, 2871)	2	0	0	0	0	0	0	0	6	0	18	0	0	0	0	0	0
(2871, 4310)	9	0	4	0	0	0	0	0	5	0	9	0	0	0	0	0	0
(4310, 2871)	9	0	5	0	0	0	0	0	4	0	9	0	0	0	0	0	0
(2871, 4335)	3	0	5	0	0	0	0	0	0	0	19	0	0	0	0	0	0
(4335, 2871)	3	0	0	0	0	0	0	0	5	0	19	0	0	0	0	0	0
(2871, 4400)	0	0	9	0	0	0	0	0	0	0	16	0	0	0	0	0	0
(4400, 2871)	0	0	0	0	0	0	0	0	9	0	16	0	0	0	0	0	0
(2871, 4441)	17	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
(4441, 2871)	17	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(2871, 4531)	1	0	5	0	0	0	0	0	3	0	18	0	0	0	0	0	0
(4531, 2871)	1	0	3	0	0	0	0	0	5	0	18	0	0	0	0	0	0
(2871, 4547)	8	0	4	0	0	0	0	0	4	0	17	0	0	0	0	0	1
(4547, 2871)	8	0	4	0	0	0	0	0	4	0	17	0	0	0	0	0	0
(2871, 4578)	0	0	7	0	0	0	0	0	0	0	29	0	0	0	0	0	0
(4578, 2871)	0	0	0	0	0	0	0	0	7	0	29	0	0	0	0	0	0
(2871, 4587)	7	0	8	0	0	0	0	0	3	0	12	0	0	0	0	0	1
(4587, 2871)	7	0	3	0	0	0	0	0	8	0	12	0	0	0	0	0	0
(2871, 4600)	2	0	6	0	0	0	0	0	1	0	18	0	0	0	0	0	0
(4600, 2871)	2	0	1	0	0	0	0	0	6	0	18	0	0	0	0	0	0
(2871, 4613)	0	0	3	0	0	0	0	0	0	0	22	0	0	0	0	0	0
(4613, 2871)	0	0	0	0	0	0	0	0	3	0	22	0	0	0	0	0	0
(2871, 4653)	8	0	6	0	0	0	0	0	3	0	11	0	0	0	0	0	0
(4653, 2871)	8	0	3	0	0	0	0	0	6	0	11	0	0	0	0	0	0
(2871, 4712)	4	0	8	0	0	0	0	0	1	0	16	0	0	0	0	0	0
(4712, 2871)	4	0	1	0	0	0	0	0	8	0	16	0	0	0	0	0	0
(2871, 4735)	0	0	13	0	0	0	0	0	0	0	19	0	0	0	0	0	0
(4735, 2871)	0	0	0	0	0	0	0	0	13	0	19	0	0	0	0	0	0
(2871, 4792)	3	0	8	0	0	0	0	0	2	0	15	0	0	0	0	0	1
(4792, 2871)	3	0	2	0	0	0	0	0	8	0	15	0	0	0	0	0	0
(2871, 4827)	0	0	11	0	0	0	0	0	0	0	18	0	0	0	0	0	1
(4827, 2871)	0	0	0	0	0	0	0	0	11	0	18	0	0	0	0	0	0
(2871, 4828)	2	0	3	0	0	0	0	0	3	0	18	0	0	0	0	0	0
(4828, 2871)	2	0	3	0	0	0	0	0	3	0	18	0	0	0	0	0	0
(2871, 4899)	12	0	4	0	0	0	0	0	3	0	7	0	0	0	0	0	0
(4899, 2871)	12	0	3	0	0	0	0	0	4	0	7	0	0	0	0	0	0
(2871, 4948)	20	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
(4948, 2871)	20	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2871, 4999)	0	0	8	0	0	0	0	0	0	0	17	0	0	0	0	0	1
(4999, 2871)	0	0	0	0	0	0	0	0	8	0	17	0	0	0	0	0	0
(2871, 5055)	0	0	10	0	0	0	0	0	0	0	21	0	0	0	0	0	1
(5055, 2871)	0	0	0	0	0	0	0	0	10	0	21	0	0	0	0	0	0
(2871, 5079)	12	0	7	0	0	0	0	0	8	0	5	0	0	0	0	0	0
(5079, 2871)	12	0	8	0	0	0	0	0	7	0	5	0	0	0	0	0	0
(2871, 5412)	0	0	18	0	0	0	0	0	0	0	19	0	0	0	0	0	0
(5412, 2871)	0	0	0	0	0	0	0	0	18	0	19	0	0	0	0	0	0
(2871, 5459)	0	0	13	0	0	0	0	0	0	0	21	0	0	0	0	0	0
(5459, 2871)	0	0	0	0	0	0	0	0	13	0	21	0	0	0	0	0	0
(2909, 3026)	15	0	6	0	0	0	0	0	6	0	5	0	0	0	0	0	0
(3026, 2909)	15	0	6	0	0	0	0	0	6	0	5	0	0	0	0	0	0
(2909, 3352)	9	0	5	0	0	0	0	0	5	0	16	0	0	0	0	0	1
(3352, 2909)	9	0	5	0	0	0	0	0	5	0	16	0	0	0	0	0	0
(2909, 3417)	1	0	4	0	0	0	0	0	4	0	19	0	0	0	0	0	1
(3417, 2909)	1	0	4	0	0	0	0	0	4	0	19	0	0	0	0	0	0
(2909, 3447)	7	0	5	0	0	0	0	0	5	0	9	0	0	0	0	0	0
(3447, 2909)	7	0	5	0	0	0	0	0	5	0	9	0	0	0	0	0	0
(2909, 3453)	14	0	3	0	0	0	0	0	10	0	7	0	0	0	0	0	0
(3453, 2909)	14	0	10	0	0	0	0	0	3	0	7	0	0	0	0	0	0
(2909, 3456)	13	0	5	0	0	0	0	0	6	0	19	0	0	0	0	0	0
(3456, 2909)	13	0	6	0	0	0	0	0	5	0	19	0	0	0	0	0	0
(2909, 3796)	7	0	4	0	0	0	0	0	4	0	12	0	0	0	0	0	0
(3796, 2909)	7	0	4	0	0	0	0	0	4	0	12	0	0	0	0	0	0
(2909, 4448)	3	0	6	0	0	0	0	0	1	0	17	0	0	0	0	0	0
(4448, 2909)	3	0	1	0	0	0	0	0	6	0	17	0	0	0	0	0	1
(2909, 4712)	7	0	3	0	0	0	0	0	2	0	13	0	0	0	0	0	1
(4712, 2909)	7	0	2	0	0	0	0	0	3	0	13	0	0	0	0	0	0
(2909, 4828)	6	0	5	0	0	0	0	0	5	0	14	0	0	0	0	0	0
(4828, 2909)	6	0	5	0	0	0	0	0	5	0	14	0	0	0	0	0	0
(2909, 5189)	10	0	3	0	0	0	0	0	4	0	8	0	0	0	0	0	0
(5189, 2909)	10	0	4	0	0	0	0	0	3	0	8	0	0	0	0	0	0
(2923, 3352)	7	0	4	0	0	0	0	0	7	0	8	0	0	0	0	0	0
(3352, 2923)	7	0	7	0	0	0	0	0	4	0	8	0	0	0	0	0	0
(2932, 2958)	5	0	6	0	0	0	0	0	2	0	15	0	0	0	0	0	1
(2958, 2932)	5	0	2	0	0	0	0	0	6	0	15	0	0	0	0	0	0
(2932, 2981)	5	0	7	0	0	0	0	0	2	0	14	0	0	0	0	0	0
(2981, 2932)	5	0	2	0	0	0	0	0	7	0	14	0	0	0	0	0	0
(2932, 3026)	10	0	5	0	0	0	0	0	3	0	10	0	0	0	0	0	0
(3026, 2932)	10	0	3	0	0	0	0	0	5	0	10	0	0	0	0	0	0
(2932, 3192)	4	0	6	0	0	0	0	0	4	0	15	0	0	0	0	0	0
(3192, 2932)	4	0	4	0	0	0	0	0	6	0	15	0	0	0	0	0	0
(2932, 3352)	10	0	10	0	0	0	0	0	5	0	17	0	0	0	0	0	0
