,"(0, 0, 0, 0)","(0, 0, 0, 1)","(0, 0, 1, 0)","(0, 0, 1, 1)","(0, 1, 0, 0)","(0, 1, 0, 1)","(0, 1, 1, 0)","(0, 1, 1, 1)","(1, 0, 0, 0)","(1, 0, 0, 1)","(1, 0, 1, 0)","(1, 0, 1, 1)","(1, 1, 0, 0)","(1, 1, 0, 1)","(1, 1, 1, 0)","(1, 1, 1, 1)"
"('226', '600')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('600', '226')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('226', '549')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('549', '226')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('226', '407')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('407', '226')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('226', '723')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('723', '226')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('226', '673')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('673', '226')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('226', '659')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('659', '226')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('226', '308')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('308', '226')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('226', '864')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('864', '226')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '422')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('422', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '422')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('422', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '422')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('422', '514')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('514', '422')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('422', '75')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('75', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '55')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('55', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '560')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('560', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '282')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('282', '422')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('422', '592')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('592', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '280')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('280', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '224')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('224', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '645')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('645', '422')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('422', '650')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('650', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '255')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('255', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '664')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('664', '422')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('422', '667')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('667', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '675')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('675', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '310')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('310', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '306')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('306', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '325')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('325', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '739')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('739', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '246')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('246', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '756')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('756', '422')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('422', '706')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('706', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '600')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('600', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '549')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('549', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '407')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('407', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '723')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('723', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '673')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('673', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '659')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('659', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '308')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('308', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '864')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('864', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('428', '8282')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('8282', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '192')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('192', '428')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('428', '8284')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8284', '428')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('428', '514')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('514', '428')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('428', '75')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('75', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '55')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('55', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '560')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('560', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '282')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('282', '428')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('428', '592')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('592', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '280')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('280', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '224')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('224', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '645')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('645', '428')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('428', '650')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('650', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '255')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('255', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '664')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('664', '428')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('428', '667')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('667', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '675')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('675', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '310')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('310', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '306')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('306', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '325')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('325', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '739')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('739', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '246')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('246', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '756')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('756', '428')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('428', '706')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('706', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '600')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('600', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '549')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('549', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '407')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('407', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '723')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('723', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '673')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('673', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '659')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('659', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '308')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('308', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '864')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('864', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8282', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '8282')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('8282', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '8282')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('8282', '514')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('514', '8282')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('8282', '75')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('75', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '55')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('55', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '560')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('560', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '282')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('282', '8282')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('8282', '592')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('592', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '280')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('280', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '224')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('224', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '645')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('645', '8282')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('8282', '650')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('650', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '255')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('255', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '664')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('664', '8282')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('8282', '667')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('667', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '675')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('675', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '310')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('310', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '306')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('306', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '325')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('325', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '739')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('739', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '246')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('246', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '756')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('756', '8282')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('8282', '706')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('706', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '600')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('600', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '549')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('549', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '407')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('407', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '723')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('723', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '673')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('673', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '659')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('659', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '308')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('308', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '864')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('864', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('192', '8284')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8284', '192')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('192', '514')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('514', '192')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('192', '75')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('75', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '55')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('55', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '560')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('560', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '282')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('282', '192')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('192', '592')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('592', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '280')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('280', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '224')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('224', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '645')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('645', '192')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('192', '650')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('650', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '255')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('255', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '664')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('664', '192')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('192', '667')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('667', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '675')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('675', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '310')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('310', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '306')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('306', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '325')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('325', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '739')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('739', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '246')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('246', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '756')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('756', '192')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('192', '706')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('706', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '600')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('600', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '549')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('549', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '407')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('407', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '723')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('723', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '673')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('673', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '659')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('659', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '308')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('308', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '864')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('864', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '514')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('514', '8284')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8284', '75')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('75', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '55')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('55', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '560')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('560', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '282')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('282', '8284')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8284', '592')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('592', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '280')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('280', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '224')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('224', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '645')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('645', '8284')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8284', '650')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('650', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '255')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('255', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '664')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('664', '8284')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8284', '667')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('667', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '675')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('675', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '310')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('310', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '306')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('306', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '325')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('325', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '739')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('739', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '246')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('246', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '756')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('756', '8284')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('8284', '706')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('706', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '600')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('600', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '549')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('549', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '407')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('407', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '723')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('723', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '673')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('673', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '659')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('659', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '308')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('308', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '864')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('864', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('514', '75')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('75', '514')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('514', '55')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('55', '514')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('514', '560')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('560', '514')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('514', '282')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('282', '514')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"('514', '592')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('592', '514')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('514', '280')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('280', '514')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('514', '224')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('224', '514')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('514', '645')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
